id,stoveId,type,state,safety,time_elapsed_1,avg_pan_temp_1,highest_pan_temp_1,lowest_pan_temp_1,avg_food_temp_1,highest_food_temp_1,lowest_food_temp_1,time_elapsed_2,avg_pan_temp_2,highest_pan_temp_2,lowest_pan_temp_2,avg_food_temp_2,highest_food_temp_2,lowest_food_temp_2,time_elapsed_3,avg_pan_temp_3,highest_pan_temp_3,lowest_pan_temp_3,avg_food_temp_3,highest_food_temp_3,lowest_food_temp_3,time_elapsed_4,avg_pan_temp_4,highest_pan_temp_4,lowest_pan_temp_4,avg_food_temp_4,highest_food_temp_4,lowest_food_temp_4,time_elapsed_5,avg_pan_temp_5,highest_pan_temp_5,lowest_pan_temp_5,avg_food_temp_5,highest_food_temp_5,lowest_food_temp_5,time_elapsed_6,avg_pan_temp_6,highest_pan_temp_6,lowest_pan_temp_6,avg_food_temp_6,highest_food_temp_6,lowest_food_temp_6,time_elapsed_7,avg_pan_temp_7,highest_pan_temp_7,lowest_pan_temp_7,avg_food_temp_7,highest_food_temp_7,lowest_food_temp_7,time_elapsed_8,avg_pan_temp_8,highest_pan_temp_8,lowest_pan_temp_8,avg_food_temp_8,highest_food_temp_8,lowest_food_temp_8,time_elapsed_9,avg_pan_temp_9,highest_pan_temp_9,lowest_pan_temp_9,avg_food_temp_9,highest_food_temp_9,lowest_food_temp_9,time_elapsed_10,avg_pan_temp_10,highest_pan_temp_10,lowest_pan_temp_10,avg_food_temp_10,highest_food_temp_10,lowest_food_temp_10,time_elapsed_11,avg_pan_temp_11,highest_pan_temp_11,lowest_pan_temp_11,avg_food_temp_11,highest_food_temp_11,lowest_food_temp_11,time_elapsed_12,avg_pan_temp_12,highest_pan_temp_12,lowest_pan_temp_12,avg_food_temp_12,highest_food_temp_12,lowest_food_temp_12,time_elapsed_13,avg_pan_temp_13,highest_pan_temp_13,lowest_pan_temp_13,avg_food_temp_13,highest_food_temp_13,lowest_food_temp_13,time_elapsed_14,avg_pan_temp_14,highest_pan_temp_14,lowest_pan_temp_14,avg_food_temp_14,highest_food_temp_14,lowest_food_temp_14,time_elapsed_15,avg_pan_temp_15,highest_pan_temp_15,lowest_pan_temp_15,avg_food_temp_15,highest_food_temp_15,lowest_food_temp_15,time_elapsed_16,avg_pan_temp_16,highest_pan_temp_16,lowest_pan_temp_16,avg_food_temp_16,highest_food_temp_16,lowest_food_temp_16,time_elapsed_17,avg_pan_temp_17,highest_pan_temp_17,lowest_pan_temp_17,avg_food_temp_17,highest_food_temp_17,lowest_food_temp_17,time_elapsed_18,avg_pan_temp_18,highest_pan_temp_18,lowest_pan_temp_18,avg_food_temp_18,highest_food_temp_18,lowest_food_temp_18,time_elapsed_19,avg_pan_temp_19,highest_pan_temp_19,lowest_pan_temp_19,avg_food_temp_19,highest_food_temp_19,lowest_food_temp_19,time_elapsed_20,avg_pan_temp_20,highest_pan_temp_20,lowest_pan_temp_20,avg_food_temp_20,highest_food_temp_20,lowest_food_temp_20
31,1,,0,1,0,267.2711495,278.0043697,6.339831933,13.28836107,21.90829319,6.339831933,93,262.4406579,278.0043697,6.339831933,14.14631959,21.564667,6.339831933,186,3307.462562,278.0043697,53.41042017,57.6515543,60.49396193,53.41042017,279,244.8639821,212.7779832,64.16941176,72.47747995,86.09278508,65.39843515,372,315.3144615,278.0043697,31.89243697,67.93680765,97.69020474,21.59528732,465,150.8813587,278.0043697,76.27327731,81.72014455,91.08245258,76.27327731,558,155.1484668,279.3492437,76.27327731,87.79249964,97.73599171,77.63301175,651,154.1073762,278.0043697,76.27327731,84.49589143,101.2490358,77.27406144,744,155.2456152,281.3665546,80.98033613,98.72188209,107.5318039,84.180488,837,156.1281361,279.3492437,50.04823529,95.78904471,116.7031482,59.13675188,930,158.2645426,278.0043697,58.78991597,128.3953027,149.1165409,117.188038,1023,159.798136,279.3492437,57.44504202,125.3347917,125.3347917,125.3347917,1116,131.7229255,161.6727731,79.63546218,103.4170179,103.4170179,103.4170179,1209,138.8999407,151.5862185,99.80857143,131.3135002,149.2221822,113.4048181,1302,143.1272157,149.5689076,107.2053782,136.8202265,148.8964706,124.7439825,1395,166.7166185,183.8631933,61.47966387,173.7731126,177.9184256,167.3139509,1488,192.0047138,204.7087395,79.63546218,200.1030059,203.8266179,194.6007697,1581,211.4287081,225.5542857,89.04957983,224.5517673,224.6383175,224.3901981,1674,226.2214852,243.0376471,89.04957983,238.2936574,240.9789554,227.4466953,1767,240.1423098,261.1934454,101.8258824,253.4192914,256.3994647,238.6101678
32,2,,1,0,0,5.082444413,5.082444413,5.082444413,5.082444413,5.082444413,5.082444413,36,5.082444413,5.082444413,5.082444413,5.082444413,5.082444413,5.082444413,72,4.496582646,4.496582646,4.496582646,4.496582646,4.496582646,4.496582646,108,4.27973671,4.27973671,4.27973671,4.27973671,4.27973671,4.27973671,144,4.353059815,4.353059815,4.353059815,4.353059815,4.353059815,4.353059815,180,4.534341239,4.534341239,4.534341239,4.534341239,4.534341239,4.534341239,216,4.46468497,4.46468497,4.46468497,4.46468497,4.46468497,4.46468497,252,3.511152791,3.511152791,3.511152791,3.511152791,3.511152791,3.511152791,288,4.081975921,4.081975921,4.081975921,4.081975921,4.081975921,4.081975921,324,3.122915496,3.122915496,3.122915496,3.122915496,3.122915496,3.122915496,360,3.122499965,3.122499965,3.122499965,3.122499965,3.122499965,3.122499965,396,2.471272498,2.471272498,2.471272498,2.471272498,2.471272498,2.471272498,432,2.430203753,2.430203753,2.430203753,2.430203753,2.430203753,2.430203753,468,2.92892435,2.92892435,2.92892435,2.92892435,2.92892435,2.92892435,504,2.53020451,2.53020451,2.53020451,2.53020451,2.53020451,2.53020451,540,1.92321695,1.92321695,1.92321695,1.92321695,1.92321695,1.92321695,576,2.875936387,2.875936387,2.875936387,2.875936387,2.875936387,2.875936387,612,2.694511259,2.694511259,2.694511259,2.694511259,2.694511259,2.694511259,648,0,0,0,0,0,0,684,2.642789371,2.642789371,2.642789371,2.642789371,2.642789371,2.642789371
33,1,,1,0,0,13.89176355,13.89176355,13.89176355,13.89176355,13.89176355,13.89176355,184,13.89176355,13.89176355,13.89176355,13.89176355,13.89176355,13.89176355,368,42.472069,47.35848739,-5.091596639,23.91418877,40.51552206,4.155363157,552,102.4946905,66.85915966,-1.729411765,53.57719632,59.85727624,47.29711639,736,179.2786974,167.0522689,5.667394958,132.3156302,164.7349476,73.22071743,920,227.745704,255.8139496,105.8605042,184.0604167,253.2522849,83.93304393,1104,252.0671097,260.5210084,142.8445378,176.0630861,254.1992707,93.93398546,1288,266.8671913,286.7460504,172.4317647,226.6802824,256.5297696,103.9834438,1472,262.350788,277.3319328,57.44504202,237.3435315,252.2575051,205.6360966,1656,225.0306891,269.2626891,33.9097479,186.7957607,222.4743583,131.5995464,1840,140.4580206,199.3292437,6.339831933,111.2979018,145.610699,72.26540288,2024,82.39946946,124.6887395,6.339831933,61.79598665,80.59701457,43.85990071,2208,50.04075211,64.16941176,1.632773109,39.31769512,46.71497244,26.96314827,2392,33.38577814,33.38577814,33.38577814,33.38577814,33.38577814,33.38577814,2576,25.194084,25.194084,25.194084,25.194084,25.194084,25.194084,2760,19.48658855,19.48658855,19.48658855,19.48658855,19.48658855,19.48658855,2944,16.55415883,16.55415883,16.55415883,16.55415883,16.55415883,16.55415883,3128,13.69869854,13.69869854,13.69869854,13.69869854,13.69869854,13.69869854,3312,11.51402933,11.51402933,11.51402933,11.51402933,11.51402933,11.51402933,3496,10.25880901,10.25880901,10.25880901,10.25880901,10.25880901,10.25880901
34,2,1,1,0,0,1.343734108,1.343734108,1.343734108,1.343734108,1.343734108,1.343734108,96,1.355761822,1.355761822,1.355761822,1.355761822,1.355761822,1.355761822,192,106.8463571,124.0163025,84.34252101,116.5579327,123.7195028,91.69222551,288,224.2908251,250.4344538,49.37579832,233.2724809,246.3350187,211.1870957,384,239.0447735,261.1934454,-5.091596639,185.329779,258.7148114,42.40057746,480,257.8089521,266.5729412,105.8605042,263.9946436,265.7510738,259.672733,576,252.4149201,265.9005042,117.2919328,261.9448264,264.9907365,255.7083603,672,242.5614618,265.9005042,123.3438655,262.0702488,265.1067006,258.7670273,768,209.4992985,255.8139496,58.78991597,252.908677,252.908677,252.908677,864,166.7369366,166.7369366,166.7369366,166.7369366,166.7369366,166.7369366,960,139.4088467,139.4088467,139.4088467,139.4088467,139.4088467,139.4088467,1056,113.286992,113.286992,113.286992,113.286992,113.286992,113.286992,1152,83.50628081,99.80857143,66.85915966,77.60278076,88.06723712,70.46068651,1248,65.20478666,80.98033613,22.47831933,72.69848673,78.4008238,68.2662963,1344,54.36556721,61.47966387,22.47831933,57.83470295,60.6634645,53.90244722,1440,48.46495548,54.75529412,20.4610084,54.08285714,54.08285714,54.08285714,1536,43.41144998,49.37579832,19.78857143,48.10582232,48.27158602,47.93072281,1632,38.51713601,44.6687395,19.78857143,42.71019213,43.62951872,41.59563968,1728,34.73323946,37.27193277,19.78857143,36.17861548,36.2455816,36.11164937,1824,30.48519746,30.48519746,30.48519746,30.48519746,30.48519746,30.48519746
35,2,0,1,0,0,15.11776388,15.11776388,15.11776388,15.11776388,15.11776388,15.11776388,90,15.12050187,15.12050187,15.12050187,15.12050187,15.12050187,15.12050187,180,79.85341418,89.04957983,39.2892437,79.7766925,86.12807628,69.84113485,270,139.3343712,165.034958,120.6541176,109.5001763,146.0784335,59.13028937,360,179.135012,218.157479,105.8605042,144.7707711,178.7770239,108.3498142,450,257.5947479,266.5729412,130.0682353,262.5468506,264.2594378,260.0892233,540,242.8270775,265.9005042,124.6887395,260.5221847,263.1999603,258.5484491,630,210.4447059,256.4863866,61.47966387,252.2002533,253.8334845,250.423581,720,164.1325018,164.1325018,164.1325018,164.1325018,164.1325018,164.1325018,810,137.2446876,161.0003361,54.75529412,155.0729054,157.0275476,153.2781567,900,98.44399127,138.809916,61.47966387,107.5797503,132.9293047,69.55297063,990,74.64503624,99.80857143,54.75529412,81.8595862,95.65997721,56.58921314,1080,57.88370328,79.63546218,20.4610084,69.61561247,74.79938929,54.08880791,1170,50.08703333,57.44504202,19.78857143,56.00954496,56.10016807,55.78301869,1260,44.44520628,49.37579832,19.78857143,48.26316147,48.41517407,48.08322502,1350,39.00343684,44.6687395,15.08151261,43.19311996,43.58249515,41.5958589,1440,33.74754886,33.74754886,33.74754886,33.74754886,33.74754886,33.74754886,1530,29.17206228,29.17206228,29.17206228,29.17206228,29.17206228,29.17206228,1620,27.9071946,27.9071946,27.9071946,27.9071946,27.9071946,27.9071946,1710,24.39115128,24.39115128,24.39115128,24.39115128,24.39115128,24.39115128
36,2,,1,0,0,14.65409885,14.65409885,14.65409885,14.65409885,14.65409885,14.65409885,139,14.6426032,14.6426032,14.6426032,14.6426032,14.6426032,14.6426032,278,112.5531893,277.3319328,13.06420168,29.05429408,42.60810948,19.35097014,417,137.976051,281.3665546,27.85781513,48.50185633,60.07344373,36.93026894,556,162.8948214,284.7287395,57.44504202,65.34535792,73.73728506,58.78341899,695,201.8799236,281.3665546,89.04957983,106.438851,108.9589256,103.9187763,834,205.2071891,281.3665546,84.34252101,96.39772862,100.3309131,88.79061543,973,260.0318421,281.3665546,255.8139496,260.5557249,263.8905827,255.8139496,1112,209.640546,240.3478992,66.85915966,206.1499453,206.1499453,206.1499453,1251,154.8521016,174.4490756,57.44504202,159.7708215,161.6727731,156.7735894,1390,119.52863,138.809916,53.41042017,123.7451932,125.5534068,122.0301069,1529,76.04145622,99.80857143,27.85781513,83.78127242,95.49760562,70.49135784,1668,55.79684586,61.47966387,24.49563025,59.34421449,59.37419809,59.31423088,1807,47.69352726,53.41042017,24.49563025,49.14205728,51.20178826,48.03828145,1946,39.49921944,44.6687395,20.4610084,42.09622859,43.37086383,41.09236249,2085,32.99012185,32.99012185,32.99012185,32.99012185,32.99012185,32.99012185,2224,28.85969621,28.85969621,28.85969621,28.85969621,28.85969621,28.85969621,2363,22.98195568,22.98195568,22.98195568,22.98195568,22.98195568,22.98195568,2502,21.04328883,21.04328883,21.04328883,21.04328883,21.04328883,21.04328883,2641,18.809256,18.809256,18.809256,18.809256,18.809256,18.809256
37,1,0,1,0,0,9.480484329,9.480484329,9.480484329,9.480484329,9.480484329,9.480484329,21,9.480484329,9.480484329,9.480484329,9.480484329,9.480484329,9.480484329,42,1.992623423,1.992623423,1.992623423,1.992623423,1.992623423,1.992623423,63,21.66367225,21.66367225,21.66367225,21.66367225,21.66367225,21.66367225,84,32.12541215,32.12541215,32.12541215,32.12541215,32.12541215,32.12541215,105,32.22570056,32.22570056,32.22570056,32.22570056,32.22570056,32.22570056,126,2.024343968,2.024343968,2.024343968,2.024343968,2.024343968,2.024343968,147,6.900377715,6.900377715,6.900377715,6.900377715,6.900377715,6.900377715,168,2.076447028,2.076447028,2.076447028,2.076447028,2.076447028,2.076447028,189,2.098324475,2.098324475,2.098324475,2.098324475,2.098324475,2.098324475,210,2.214120092,2.214120092,2.214120092,2.214120092,2.214120092,2.214120092,231,2.050142523,2.050142523,2.050142523,2.050142523,2.050142523,2.050142523,252,33.0601611,33.0601611,33.0601611,33.0601611,33.0601611,33.0601611,273,2.235453735,2.235453735,2.235453735,2.235453735,2.235453735,2.235453735,294,32.24424987,32.24424987,32.24424987,32.24424987,32.24424987,32.24424987,315,32.25040053,32.25040053,32.25040053,32.25040053,32.25040053,32.25040053,336,17.70458882,17.70458882,17.70458882,17.70458882,17.70458882,17.70458882,357,2.220491514,2.220491514,2.220491514,2.220491514,2.220491514,2.220491514,378,4.290018832,4.290018832,4.290018832,4.290018832,4.290018832,4.290018832,399,2.043930355,2.043930355,2.043930355,2.043930355,2.043930355,2.043930355
38,1,0,1,1,0,53.30770373,58.78991597,15.08151261,53.52883246,56.00107209,47.66061523,7,53.69148226,57.44504202,17.7712605,53.11967125,54.53025545,48.09586337,14,88.13553558,101.8258824,20.4610084,68.95546961,68.95546961,68.95546961,21,126.8635827,130.0682353,37.27193277,96.41901059,96.41901059,96.41901059,28,150.2543548,161.6727731,42.65142857,126.4058272,126.4058272,126.4058272,35,172.3592968,184.5356303,47.35848739,146.8158602,146.8158602,146.8158602,42,194.6630956,203.3638655,49.37579832,167.1258108,167.1258108,167.1258108,49,217.6812176,233.6235294,57.44504202,186.3713612,186.3713612,186.3713612,56,238.3531124,245.727395,76.27327731,201.5788778,201.5788778,201.5788778,63,245.0528492,250.4344538,79.63546218,208.4538809,208.4538809,208.4538809,70,248.1092217,263.2107563,80.98033613,249.2633188,258.4857316,216.0442264,77,250.1837602,264.5556303,76.27327731,254.8966024,261.1349726,225.3323136,84,250.7353118,264.5556303,70.89378151,255.253529,259.6525006,235.0123354,91,251.023258,265.9005042,66.85915966,257.0622532,260.5210084,255.5241061,98,250.5589816,264.5556303,61.47966387,261.6181833,263.6299378,258.2618078,105,251.4130522,265.9005042,64.16941176,261.3705919,263.6360583,258.6701285,112,252.0049194,265.9005042,61.47966387,261.8082855,264.3082971,258.5975259,119,250.7417894,265.9005042,64.16941176,262.4893856,264.4833252,259.3151539,126,251.8351097,264.5556303,66.85915966,262.0895197,264.4889924,258.67774,133,251.0513235,266.5729412,66.85915966,262.1208031,263.7294934,258.871346
39,1,,1,1,0,19.17386975,19.17386975,19.17386975,19.17386975,19.17386975,19.17386975,23,19.17386975,19.17386975,19.17386975,19.17386975,19.17386975,19.17386975,46,23.16563802,23.16563802,23.16563802,23.16563802,23.16563802,23.16563802,69,30.21033418,30.21033418,30.21033418,30.21033418,30.21033418,30.21033418,92,38.29132353,40.63411765,35.25462185,38.10948936,40.13369943,36.08527929,115,47.47047431,50.04823529,13.06420168,48.43259005,49.74516511,47.89661028,138,55.96087341,61.47966387,53.41042017,56.95866566,60.47882744,53.88143593,161,75.43654239,84.34252101,66.85915966,77.29632162,82.69152486,68.85027175,184,98.66002875,109.2226891,84.34252101,106.1464123,108.4720618,90.83805644,207,116.1947816,127.3784874,13.06420168,124.2783833,126.377651,115.0072068,230,134.6132281,145.5342857,14.40907563,140.8841811,144.1894118,128.8901088,253,144.4392896,155.6208403,13.06420168,151.2938275,155.1204221,146.5687333,276,154.0220242,165.707395,15.08151261,162.2917226,165.4571859,153.4129985,299,165.17653,176.4663866,17.7712605,164.3809304,175.7157592,27.93406338,322,175.8317334,189.9151261,15.08151261,167.8264063,186.6524283,19.84555761,345,185.1009221,196.6394958,22.47831933,183.850102,194.8025081,27.00363843,368,192.8248329,204.7087395,33.9097479,193.0605631,203.6206142,44.88195122,391,202.0589478,215.4677311,27.85781513,209.0574948,213.7908946,200.3728826,414,213.7423094,224.2094118,163.690084,218.2937313,223.260089,205.6398061,437,220.5678298,232.9510924,40.63411765,227.5133346,231.818567,219.6757925
40,1,,1,0,0,17.27525201,17.27525201,17.27525201,17.27525201,17.27525201,17.27525201,59,17.27528436,17.27528436,17.27528436,17.27528436,17.27528436,17.27528436,118,15.25419472,15.25419472,15.25419472,15.25419472,15.25419472,15.25419472,177,13.91729834,13.91729834,13.91729834,13.91729834,13.91729834,13.91729834,236,13.46468985,13.46468985,13.46468985,13.46468985,13.46468985,13.46468985,295,12.73693611,12.73693611,12.73693611,12.73693611,12.73693611,12.73693611,354,12.54478964,12.54478964,12.54478964,12.54478964,12.54478964,12.54478964,413,12.27473052,12.27473052,12.27473052,12.27473052,12.27473052,12.27473052,472,12.18370462,12.18370462,12.18370462,12.18370462,12.18370462,12.18370462,531,11.75162398,11.75162398,11.75162398,11.75162398,11.75162398,11.75162398,590,11.36937242,11.36937242,11.36937242,11.36937242,11.36937242,11.36937242,649,11.60312781,11.60312781,11.60312781,11.60312781,11.60312781,11.60312781,708,10.21720929,10.21720929,10.21720929,10.21720929,10.21720929,10.21720929,767,17.56856864,17.56856864,17.56856864,17.56856864,17.56856864,17.56856864,826,9.750103296,9.750103296,9.750103296,9.750103296,9.750103296,9.750103296,885,9.782300187,9.782300187,9.782300187,9.782300187,9.782300187,9.782300187,944,9.447351695,9.447351695,9.447351695,9.447351695,9.447351695,9.447351695,1003,9.154591895,9.154591895,9.154591895,9.154591895,9.154591895,9.154591895,1062,8.612185188,8.612185188,8.612185188,8.612185188,8.612185188,8.612185188,1121,8.428581621,8.428581621,8.428581621,8.428581621,8.428581621,8.428581621
41,1,,0,0,0,19.1584417,19.1584417,19.1584417,19.1584417,19.1584417,19.1584417,108,19.1584417,19.1584417,19.1584417,19.1584417,19.1584417,19.1584417,216,107.3120426,124.0163025,13.06420168,114.7477268,123.7660934,95.46359405,324,245.0262404,265.9005042,152.2586555,257.0366804,262.598302,229.4616815,432,246.9260792,265.9005042,39.2892437,250.2677842,264.2733728,109.6774314,540,256.7600857,269.2626891,109.2226891,263.3258123,266.0097752,258.7726723,648,251.3478019,265.9005042,117.2919328,262.0928458,265.7422837,255.8968933,756,231.5716684,264.5556303,99.80857143,258.5629853,263.0833472,255.675398,864,178.7055631,178.7055631,178.7055631,178.7055631,178.7055631,178.7055631,972,144.7607319,171.0868908,50.04823529,166.5645674,166.5645674,166.5645674,1080,111.6282631,145.5342857,70.89378151,74.45439041,74.45439041,74.45439041,1188,79.02953396,79.02953396,79.02953396,79.02953396,79.02953396,79.02953396,1296,60.36082022,79.63546218,20.4610084,72.0343626,75.13624752,61.44331592,1404,51.44433078,57.44504202,20.4610084,55.37613714,56.12462032,54.06184349,1512,45.04271448,49.37579832,19.78857143,48.23737897,48.41517407,48.01209613,1620,39.47613359,44.6687395,15.08151261,42.77313477,43.62272642,41.49078393,1728,34.19458604,34.19458604,34.19458604,34.19458604,34.19458604,34.19458604,1836,29.02784852,29.02784852,29.02784852,29.02784852,29.02784852,29.02784852,1944,26.77706374,26.77706374,26.77706374,26.77706374,26.77706374,26.77706374,2052,23.42414611,23.42414611,23.42414611,23.42414611,23.42414611,23.42414611
42,1,,0,0,0,256.1677753,266.5729412,105.8605042,263.0257852,265.1306126,258.1983849,120,256.1699685,269.2626891,105.8605042,262.6306551,265.1306126,258.0230842,240,250.8637461,266.5729412,117.2919328,261.6980233,265.448062,256.30707,360,241.7461364,264.5556303,127.3784874,261.2886766,263.0836149,258.8734687,480,214.5444123,253.1242017,66.85915966,250.9525463,252.4684367,247.5336557,600,177.461781,210.0882353,54.75529412,206.5841496,208.0967873,205.5779873,720,149.567813,149.567813,149.567813,149.567813,149.567813,149.567813,840,131.8698056,151.5862185,53.41042017,148.9637143,148.9637143,148.9637143,960,102.1497654,136.1201681,66.85915966,102.6527327,132.861435,72.4440303,1080,83.15861198,79.63546218,24.49563025,73.93737247,74.66127086,73.41171188,1200,66.45503976,89.04957983,58.78991597,75.11090442,87.25299249,61.19864543,1320,57.10039743,70.89378151,22.47831933,65.37922183,68.38069078,56.63811765,1440,50.970774,57.44504202,20.4610084,55.74652044,56.19722083,53.9173342,1560,46.07504444,46.07504444,46.07504444,46.07504444,46.07504444,46.07504444,1680,42.73722577,49.37579832,19.78857143,48.14095369,48.36714286,47.99094163,1800,38.81763543,44.6687395,15.08151261,43.09127968,43.67429045,41.56366288,1920,34.80545029,34.80545029,34.80545029,34.80545029,34.80545029,34.80545029,2040,31.45442472,31.45442472,31.45442472,31.45442472,31.45442472,31.45442472,2160,27.83270284,27.83270284,27.83270284,27.83270284,27.83270284,27.83270284,2280,27.09894224,27.09894224,27.09894224,27.09894224,27.09894224,27.09894224
43,1,1,1,1,0,16.55479223,16.55479223,16.55479223,16.55479223,16.55479223,16.55479223,33,16.56506581,16.56506581,16.56506581,16.56506581,16.56506581,16.56506581,66,227.3689423,264.5556303,13.06420168,154.629758,192.9928184,100.2097672,99,263.499573,275.9870588,24.49563025,212.8493588,244.6013425,95.30464232,132,267.3380166,269.2626891,27.85781513,211.994237,254.4547685,109.9945219,165,268.9012495,277.3319328,35.25462185,127.3759294,127.3759294,127.3759294,198,270.1896875,277.3319328,47.35848739,152.2514841,152.2514841,152.2514841,231,270.4028914,275.9870588,50.04823529,170.1210455,170.1210455,170.1210455,264,270.8790654,275.9870588,53.41042017,186.7152016,186.7152016,186.7152016,297,270.796728,278.0043697,57.44504202,203.2069232,203.2069232,203.2069232,330,270.8378031,271.28,61.47966387,241.8573741,266.4785641,217.2361842,363,270.4164695,278.0043697,64.16941176,254.1923661,269.7630332,220.7463543,396,270.4454208,279.3492437,70.89378151,254.5318699,267.0572228,221.9292672,429,270.2782265,281.3665546,76.27327731,249.4820731,266.5218992,219.6628866,462,270.1450086,281.3665546,79.63546218,250.2251942,266.3726018,221.8783129,495,269.6911515,279.3492437,84.34252101,250.640176,266.1502447,223.6063892,528,269.4371467,279.3492437,84.34252101,250.9947857,266.039308,224.8622517,561,269.0839008,281.3665546,89.04957983,254.1071686,267.0313439,225.3658633,594,268.7766885,281.3665546,91.73932773,255.1381864,266.9323359,225.9179313,627,268.4533605,279.3492437,89.04957983,255.7710199,266.6091506,232.454107
44,2,0,1,1,0,21.28494061,21.28494061,21.28494061,21.28494061,21.28494061,21.28494061,22,21.40311419,21.40311419,21.40311419,21.40311419,21.40311419,21.40311419,44,60.75183493,64.16941176,44.6687395,62.10976783,62.87344232,59.23658107,66,110.52622,123.3438655,70.89378151,115.2529768,119.2216465,110.3493681,88,137.9869825,149.5689076,112.5848739,143.8034345,148.9369474,121.7455346,110,151.7262366,165.034958,142.8445378,159.4458554,164.6569869,146.9005013,132,172.1788402,177.1388235,151.5862185,175.2032673,176.8331704,173.3307837,154,178.6127024,193.9497479,66.85915966,172.8975628,189.7366058,88.94124276,176,192.7392544,202.0189916,177.1388235,198.1923197,202.4045848,181.5206874,198,201.8489313,215.4677311,189.9151261,205.1252427,214.0446668,190.7808383,220,210.2050118,222.1921008,197.3119328,216.0638474,220.0340473,199.2124354,242,211.8758125,230.2613445,57.44504202,218.5805323,227.5332294,134.5861712,264,223.2134291,236.9857143,206.7260504,227.629478,234.2465541,208.1751047,286,230.6178588,247.7447059,215.4677311,237.0003024,242.4849591,221.4969087,308,236.113807,253.1242017,222.1921008,246.5104101,252.3632862,226.1224559,330,241.6020373,259.1761345,225.5542857,251.0624077,255.0441862,229.5398322,352,246.6642402,264.5556303,230.9337815,253.984144,262.1816354,234.0693666,374,250.0134353,265.9005042,234.9684034,256.6544601,262.0052161,238.7402337,396,251.7407993,264.5556303,236.9857143,258.6343992,263.2663296,241.8875033,418,254.3588223,264.5556303,241.0203361,258.5102473,263.2922638,244.8658351
45,2,,0,0,0,7.062917255,7.062917255,7.062917255,7.062917255,7.062917255,7.062917255,25,7.063345811,7.063345811,7.063345811,7.063345811,7.063345811,7.063345811,50,6.195882453,6.195882453,6.195882453,6.195882453,6.195882453,6.195882453,75,7.908090511,7.908090511,7.908090511,7.908090511,7.908090511,7.908090511,100,5.872839739,5.872839739,5.872839739,5.872839739,5.872839739,5.872839739,125,7.287951103,7.287951103,7.287951103,7.287951103,7.287951103,7.287951103,150,5.67256052,5.67256052,5.67256052,5.67256052,5.67256052,5.67256052,175,5.796578532,5.796578532,5.796578532,5.796578532,5.796578532,5.796578532,200,7.59401422,7.59401422,7.59401422,7.59401422,7.59401422,7.59401422,225,8.455566631,8.455566631,8.455566631,8.455566631,8.455566631,8.455566631,250,5.846745673,5.846745673,5.846745673,5.846745673,5.846745673,5.846745673,275,5.807301253,5.807301253,5.807301253,5.807301253,5.807301253,5.807301253,300,5.75926646,5.75926646,5.75926646,5.75926646,5.75926646,5.75926646,325,5.727833674,5.727833674,5.727833674,5.727833674,5.727833674,5.727833674,350,5.70674328,5.70674328,5.70674328,5.70674328,5.70674328,5.70674328,375,5.732457345,5.732457345,5.732457345,5.732457345,5.732457345,5.732457345,400,5.765509925,5.765509925,5.765509925,5.765509925,5.765509925,5.765509925,425,5.650628247,5.650628247,5.650628247,5.650628247,5.650628247,5.650628247,450,5.63890805,5.63890805,5.63890805,5.63890805,5.63890805,5.63890805,475,5.50672972,5.50672972,5.50672972,5.50672972,5.50672972,5.50672972
46,2,,1,1,0,0,0,0,0,0,0,27,0,0,0,0,0,0,54,238.9683724,266.5729412,64.16941176,168.4202602,208.9569341,84.81174835,81,265.9192647,279.3492437,33.9097479,210.180112,251.3934406,106.2170438,108,269.2730237,275.9870588,42.65142857,129.9973495,129.9973495,129.9973495,135,269.9159983,277.3319328,53.41042017,158.8002136,158.8002136,158.8002136,162,270.2865431,273.9697479,57.44504202,181.7076562,181.7076562,181.7076562,189,270.9658927,277.3319328,64.16941176,238.5223346,271.7523069,205.2923622,216,271.0291964,278.0043697,79.63546218,260.0453195,274.2283775,226.2813818,243,271.179799,281.3665546,84.34252101,259.8316062,275.3809185,222.8352826,270,271.2483507,278.0043697,89.04957983,259.2522665,273.0322156,226.5853557,297,271.4276797,279.3492437,99.80857143,259.6816413,272.2899147,231.9136246,324,271.7668551,281.3665546,109.2226891,266.7123586,278.6670613,257.8290057,351,271.4771349,284.0563025,109.2226891,259.4661073,268.7076445,237.2295441,378,271.7652938,284.7287395,109.2226891,268.5795075,280.1578704,259.0088157,405,271.4850483,284.7287395,112.5848739,268.589292,280.6837725,259.2183844,432,271.4940677,277.3319328,112.5848739,267.2209531,274.24073,259.1617102,459,271.7627717,284.7287395,120.6541176,264.9035765,274.1191783,259.8064007,486,271.7499574,284.0563025,120.6541176,270.2874078,276.2438924,259.3366119,513,271.4113585,284.0563025,117.2919328,269.2122472,278.3941883,259.2756085
