id,stoveId,state,type,safety,time_elapsed_1,avg_pan_temp_1,highest_pan_temp_1,lowest_pan_temp_1,avg_food_temp_1,highest_food_temp_1,lowest_food_temp_1,time_elapsed_2,avg_pan_temp_2,highest_pan_temp_2,lowest_pan_temp_2,avg_food_temp_2,highest_food_temp_2,lowest_food_temp_2,time_elapsed_3,avg_pan_temp_3,highest_pan_temp_3,lowest_pan_temp_3,avg_food_temp_3,highest_food_temp_3,lowest_food_temp_3,time_elapsed_4,avg_pan_temp_4,highest_pan_temp_4,lowest_pan_temp_4,avg_food_temp_4,highest_food_temp_4,lowest_food_temp_4,time_elapsed_5,avg_pan_temp_5,highest_pan_temp_5,lowest_pan_temp_5,avg_food_temp_5,highest_food_temp_5,lowest_food_temp_5,time_elapsed_6,avg_pan_temp_6,highest_pan_temp_6,lowest_pan_temp_6,avg_food_temp_6,highest_food_temp_6,lowest_food_temp_6,time_elapsed_7,avg_pan_temp_7,highest_pan_temp_7,lowest_pan_temp_7,avg_food_temp_7,highest_food_temp_7,lowest_food_temp_7,time_elapsed_8,avg_pan_temp_8,highest_pan_temp_8,lowest_pan_temp_8,avg_food_temp_8,highest_food_temp_8,lowest_food_temp_8,time_elapsed_9,avg_pan_temp_9,highest_pan_temp_9,lowest_pan_temp_9,avg_food_temp_9,highest_food_temp_9,lowest_food_temp_9,time_elapsed_10,avg_pan_temp_10,highest_pan_temp_10,lowest_pan_temp_10,avg_food_temp_10,highest_food_temp_10,lowest_food_temp_10,time_elapsed_11,avg_pan_temp_11,highest_pan_temp_11,lowest_pan_temp_11,avg_food_temp_11,highest_food_temp_11,lowest_food_temp_11,time_elapsed_12,avg_pan_temp_12,highest_pan_temp_12,lowest_pan_temp_12,avg_food_temp_12,highest_food_temp_12,lowest_food_temp_12,time_elapsed_13,avg_pan_temp_13,highest_pan_temp_13,lowest_pan_temp_13,avg_food_temp_13,highest_food_temp_13,lowest_food_temp_13,time_elapsed_14,avg_pan_temp_14,highest_pan_temp_14,lowest_pan_temp_14,avg_food_temp_14,highest_food_temp_14,lowest_food_temp_14,time_elapsed_15,avg_pan_temp_15,highest_pan_temp_15,lowest_pan_temp_15,avg_food_temp_15,highest_food_temp_15,lowest_food_temp_15,time_elapsed_16,avg_pan_temp_16,highest_pan_temp_16,lowest_pan_temp_16,avg_food_temp_16,highest_food_temp_16,lowest_food_temp_16,time_elapsed_17,avg_pan_temp_17,highest_pan_temp_17,lowest_pan_temp_17,avg_food_temp_17,highest_food_temp_17,lowest_food_temp_17,time_elapsed_18,avg_pan_temp_18,highest_pan_temp_18,lowest_pan_temp_18,avg_food_temp_18,highest_food_temp_18,lowest_food_temp_18,time_elapsed_19,avg_pan_temp_19,highest_pan_temp_19,lowest_pan_temp_19,avg_food_temp_19,highest_food_temp_19,lowest_food_temp_19,time_elapsed_20,avg_pan_temp_20,highest_pan_temp_20,lowest_pan_temp_20,avg_food_temp_20,highest_food_temp_20,lowest_food_temp_20
11,1,0,,0,0,2.066322455,2.066322455,2.066322455,2.066322455,2.066322455,2.066322455,44,2.064223731,2.064223731,2.064223731,2.064223731,2.064223731,2.064223731,88,2.466448037,2.466448037,2.466448037,2.466448037,2.466448037,2.466448037,132,1.700652571,1.700652571,1.700652571,1.700652571,1.700652571,1.700652571,176,2.022357525,2.022357525,2.022357525,2.022357525,2.022357525,2.022357525,220,1.680688612,1.680688612,1.680688612,1.680688612,1.680688612,1.680688612,264,-212.375282,335.1615126,0.28789916,166.0441541,327.7657872,4.322521008,308,2.106127448,2.106127448,2.106127448,2.106127448,2.106127448,2.106127448,352,2.142657492,2.142657492,2.142657492,2.142657492,2.142657492,2.142657492,396,2.31350593,2.31350593,2.31350593,2.31350593,2.31350593,2.31350593,440,2.233265405,2.233265405,2.233265405,2.233265405,2.233265405,2.233265405,484,1.649149618,1.649149618,1.649149618,1.649149618,1.649149618,1.649149618,528,2.256119808,2.256119808,2.256119808,2.256119808,2.256119808,2.256119808,572,1.741792076,1.741792076,1.741792076,1.741792076,1.741792076,1.741792076,616,1.493750902,1.493750902,1.493750902,1.493750902,1.493750902,1.493750902,660,1.75407481,1.75407481,1.75407481,1.75407481,1.75407481,1.75407481,704,2.142763146,2.142763146,2.142763146,2.142763146,2.142763146,2.142763146,748,32.71182005,32.71182005,32.71182005,32.71182005,32.71182005,32.71182005,792,2.239262348,2.239262348,2.239262348,2.239262348,2.239262348,2.239262348,836,2.093817,2.093817,2.093817,2.093817,2.093817,2.093817
12,1,0,,0,0,2.024423126,2.024423126,2.024423126,2.024423126,2.024423126,2.024423126,15,2.024423126,2.024423126,2.024423126,2.024423126,2.024423126,2.024423126,30,1.984498581,1.984498581,1.984498581,1.984498581,1.984498581,1.984498581,45,2.167313213,2.167313213,2.167313213,2.167313213,2.167313213,2.167313213,60,32.46003546,32.46003546,32.46003546,32.46003546,32.46003546,32.46003546,75,2.289533665,2.289533665,2.289533665,2.289533665,2.289533665,2.289533665,90,2.032075004,2.032075004,2.032075004,2.032075004,2.032075004,2.032075004,105,2.00777497,2.00777497,2.00777497,2.00777497,2.00777497,2.00777497,120,2.045532381,2.045532381,2.045532381,2.045532381,2.045532381,2.045532381,135,30.93428477,30.93428477,30.93428477,30.93428477,30.93428477,30.93428477,150,2.060647061,2.060647061,2.060647061,2.060647061,2.060647061,2.060647061,165,2.09808417,2.09808417,2.09808417,2.09808417,2.09808417,2.09808417,180,3.602477095,3.602477095,3.602477095,3.602477095,3.602477095,3.602477095,195,31.51531892,31.51531892,31.51531892,31.51531892,31.51531892,31.51531892,210,1.914308722,1.914308722,1.914308722,1.914308722,1.914308722,1.914308722,225,2.108464905,2.108464905,2.108464905,2.108464905,2.108464905,2.108464905,240,5.34040678,5.34040678,5.34040678,5.34040678,5.34040678,5.34040678,255,2.158274231,2.158274231,2.158274231,2.158274231,2.158274231,2.158274231,270,2.051887791,2.051887791,2.051887791,2.051887791,2.051887791,2.051887791,285,2.024973158,2.024973158,2.024973158,2.024973158,2.024973158,2.024973158
13,1,0,,0,0,2.272774573,2.272774573,2.272774573,2.272774573,2.272774573,2.272774573,49,2.261077706,2.261077706,2.261077706,2.261077706,2.261077706,2.261077706,98,2.034489195,2.034489195,2.034489195,2.034489195,2.034489195,2.034489195,147,1.710231499,1.710231499,1.710231499,1.710231499,1.710231499,1.710231499,196,1.705563282,1.705563282,1.705563282,1.705563282,1.705563282,1.705563282,245,1.974423734,1.974423734,1.974423734,1.974423734,1.974423734,1.974423734,294,1.714859478,1.714859478,1.714859478,1.714859478,1.714859478,1.714859478,343,2.200858342,2.200858342,2.200858342,2.200858342,2.200858342,2.200858342,392,2.209578576,2.209578576,2.209578576,2.209578576,2.209578576,2.209578576,441,2.086064316,2.086064316,2.086064316,2.086064316,2.086064316,2.086064316,490,1.687284685,1.687284685,1.687284685,1.687284685,1.687284685,1.687284685,539,2.054708983,2.054708983,2.054708983,2.054708983,2.054708983,2.054708983,588,2.066686161,2.066686161,2.066686161,2.066686161,2.066686161,2.066686161,637,2.058856789,2.058856789,2.058856789,2.058856789,2.058856789,2.058856789,686,2.127576069,2.127576069,2.127576069,2.127576069,2.127576069,2.127576069,735,2.058450409,2.058450409,2.058450409,2.058450409,2.058450409,2.058450409,784,2.026097906,2.026097906,2.026097906,2.026097906,2.026097906,2.026097906,833,1.525355547,1.525355547,1.525355547,1.525355547,1.525355547,1.525355547,882,2.049143288,2.049143288,2.049143288,2.049143288,2.049143288,2.049143288,931,2.199820308,2.199820308,2.199820308,2.199820308,2.199820308,2.199820308
14,1,0,,0,0,9.480484329,9.480484329,9.480484329,9.480484329,9.480484329,9.480484329,21,9.480484329,9.480484329,9.480484329,9.480484329,9.480484329,9.480484329,42,1.992623423,1.992623423,1.992623423,1.992623423,1.992623423,1.992623423,63,21.66367225,21.66367225,21.66367225,21.66367225,21.66367225,21.66367225,84,32.12541215,32.12541215,32.12541215,32.12541215,32.12541215,32.12541215,105,32.22570056,32.22570056,32.22570056,32.22570056,32.22570056,32.22570056,126,2.024343968,2.024343968,2.024343968,2.024343968,2.024343968,2.024343968,147,6.900377715,6.900377715,6.900377715,6.900377715,6.900377715,6.900377715,168,2.076447028,2.076447028,2.076447028,2.076447028,2.076447028,2.076447028,189,2.098324475,2.098324475,2.098324475,2.098324475,2.098324475,2.098324475,210,2.214120092,2.214120092,2.214120092,2.214120092,2.214120092,2.214120092,231,2.050142523,2.050142523,2.050142523,2.050142523,2.050142523,2.050142523,252,33.0601611,33.0601611,33.0601611,33.0601611,33.0601611,33.0601611,273,2.235453735,2.235453735,2.235453735,2.235453735,2.235453735,2.235453735,294,32.24424987,32.24424987,32.24424987,32.24424987,32.24424987,32.24424987,315,32.25040053,32.25040053,32.25040053,32.25040053,32.25040053,32.25040053,336,17.70458882,17.70458882,17.70458882,17.70458882,17.70458882,17.70458882,357,2.220491514,2.220491514,2.220491514,2.220491514,2.220491514,2.220491514,378,4.290018832,4.290018832,4.290018832,4.290018832,4.290018832,4.290018832,399,2.043930355,2.043930355,2.043930355,2.043930355,2.043930355,2.043930355
15,2,1,,1,0,9.830274603,9.830274603,9.830274603,9.830274603,9.830274603,9.830274603,24,-40.56259671,347.9378151,9.702016807,193.4827992,295.7411131,9.971514894,48,-186.8491823,347.9378151,9.702016807,92.86594558,317.3193039,10.65832098,72,-45.99897079,347.9378151,13.06420168,136.4355047,316.5860576,13.06420168,96,180.4087915,331.7993277,13.06420168,192.6426677,326.8803846,13.97843678,120,180.0582776,345.2480672,14.40907563,171.3340221,326.7642929,13.30688108,144,0,0,0,0,0,0,168,251.8129696,251.8129696,251.8129696,251.8129696,251.8129696,251.8129696,192,307.5647175,347.9378151,154.2759664,291.5898761,291.5898761,291.5898761,216,306.4202495,347.9378151,154.2759664,291.5898761,291.5898761,291.5898761,240,306.6885711,347.9378151,154.2759664,297.0859871,297.0859871,297.0859871,264,308.1205428,347.9378151,154.2759664,291.5898761,291.5898761,291.5898761,288,311.867674,347.9378151,17.7712605,159.7126795,297.0859871,22.33937189,312,312.5648964,347.9378151,17.7712605,159.6941938,297.0859871,22.30240061,336,314.1902933,347.9378151,17.7712605,159.7265033,297.0859871,22.36701941,360,304.5663418,347.9378151,154.2759664,291.5898761,291.5898761,291.5898761,384,304.743904,347.9378151,154.2759664,290.1082353,290.1082353,290.1082353,408,303.8180604,347.9378151,154.2759664,291.5898761,291.5898761,291.5898761,432,232.1227112,232.1227112,232.1227112,232.1227112,232.1227112,232.1227112,456,232.8210763,232.8210763,232.8210763,232.8210763,232.8210763,232.8210763
16,1,0,,0,0,20.10518018,20.10518018,20.10518018,20.10518018,20.10518018,20.10518018,35,20.10133423,20.10133423,20.10133423,20.10133423,20.10133423,20.10133423,70,29.01511193,29.01511193,29.01511193,29.01511193,29.01511193,29.01511193,105,-15.17948303,327.7647059,13.06420168,327.7647059,327.7647059,327.7647059,140,0,0,0,0,0,0,175,33.24865955,33.24865955,33.24865955,33.24865955,33.24865955,33.24865955,210,-24.191684,327.7647059,9.702016807,64.27020111,327.7647059,11.36996967,245,-26.20549269,327.7647059,9.702016807,89.52053278,327.7647059,10.0713836,280,9.07331652,9.07331652,9.07331652,9.07331652,9.07331652,9.07331652,315,17.58650446,17.58650446,17.58650446,17.58650446,17.58650446,17.58650446,350,-29.82493477,327.7647059,6.339831933,167.7402836,327.7647059,7.715861263,385,7.569752802,7.569752802,7.569752802,7.569752802,7.569752802,7.569752802,420,7.227331597,7.227331597,7.227331597,7.227331597,7.227331597,7.227331597,455,0,0,0,0,0,0,490,30.49191904,30.49191904,30.49191904,30.49191904,30.49191904,30.49191904,525,26.59658856,26.59658856,26.59658856,26.59658856,26.59658856,26.59658856,560,26.14685577,26.14685577,26.14685577,26.14685577,26.14685577,26.14685577,595,25.87125369,25.87125369,25.87125369,25.87125369,25.87125369,25.87125369,630,27.985723,27.985723,27.985723,27.985723,27.985723,27.985723,665,12.08595821,12.08595821,12.08595821,12.08595821,12.08595821,12.08595821
17,1,1,,1,0,53.30770373,58.78991597,15.08151261,53.52883246,56.00107209,47.66061523,7,53.69148226,57.44504202,17.7712605,53.11967125,54.53025545,48.09586337,14,88.13553558,101.8258824,20.4610084,68.95546961,68.95546961,68.95546961,21,126.8635827,130.0682353,37.27193277,96.41901059,96.41901059,96.41901059,28,150.2543548,161.6727731,42.65142857,126.4058272,126.4058272,126.4058272,35,172.3592968,184.5356303,47.35848739,146.8158602,146.8158602,146.8158602,42,194.6630956,203.3638655,49.37579832,167.1258108,167.1258108,167.1258108,49,217.6812176,233.6235294,57.44504202,186.3713612,186.3713612,186.3713612,56,238.3531124,245.727395,76.27327731,201.5788778,201.5788778,201.5788778,63,245.0528492,250.4344538,79.63546218,208.4538809,208.4538809,208.4538809,70,248.1092217,263.2107563,80.98033613,249.2633188,258.4857316,216.0442264,77,250.1837602,264.5556303,76.27327731,254.8966024,261.1349726,225.3323136,84,250.7353118,264.5556303,70.89378151,255.253529,259.6525006,235.0123354,91,251.023258,265.9005042,66.85915966,257.0622532,260.5210084,255.5241061,98,250.5589816,264.5556303,61.47966387,261.6181833,263.6299378,258.2618078,105,251.4130522,265.9005042,64.16941176,261.3705919,263.6360583,258.6701285,112,252.0049194,265.9005042,61.47966387,261.8082855,264.3082971,258.5975259,119,250.7417894,265.9005042,64.16941176,262.4893856,264.4833252,259.3151539,126,251.8351097,264.5556303,66.85915966,262.0895197,264.4889924,258.67774,133,251.0513235,266.5729412,66.85915966,262.1208031,263.7294934,258.871346
18,1,0,,0,0,20.99600207,20.99600207,20.99600207,20.99600207,20.99600207,20.99600207,12,21.20149238,21.20149238,21.20149238,21.20149238,21.20149238,21.20149238,24,20.07750206,20.07750206,20.07750206,20.07750206,20.07750206,20.07750206,36,25.10928087,25.10928087,25.10928087,25.10928087,25.10928087,25.10928087,48,7.204557427,7.204557427,7.204557427,7.204557427,7.204557427,7.204557427,60,7.158964209,7.158964209,7.158964209,7.158964209,7.158964209,7.158964209,72,7.015637456,7.015637456,7.015637456,7.015637456,7.015637456,7.015637456,84,7.000161331,7.000161331,7.000161331,7.000161331,7.000161331,7.000161331,96,24.87611606,24.87611606,24.87611606,24.87611606,24.87611606,24.87611606,108,31.30200463,31.30200463,31.30200463,31.30200463,31.30200463,31.30200463,120,31.72164982,31.72164982,31.72164982,31.72164982,31.72164982,31.72164982,132,31.56159347,31.56159347,31.56159347,31.56159347,31.56159347,31.56159347,144,31.55889581,31.55889581,31.55889581,31.55889581,31.55889581,31.55889581,156,25.61875042,25.61875042,25.61875042,25.61875042,25.61875042,25.61875042,168,0,0,0,0,0,0,180,15.30969907,15.30969907,15.30969907,15.30969907,15.30969907,15.30969907,192,28.94559111,28.94559111,28.94559111,28.94559111,28.94559111,28.94559111,204,13.03396221,13.03396221,13.03396221,13.03396221,13.03396221,13.03396221,216,5.845255515,5.845255515,5.845255515,5.845255515,5.845255515,5.845255515,228,30.41285276,30.41285276,30.41285276,30.41285276,30.41285276,30.41285276
19,1,0,,0,0,17.27525201,17.27525201,17.27525201,17.27525201,17.27525201,17.27525201,59,17.27528436,17.27528436,17.27528436,17.27528436,17.27528436,17.27528436,118,15.25419472,15.25419472,15.25419472,15.25419472,15.25419472,15.25419472,177,13.91729834,13.91729834,13.91729834,13.91729834,13.91729834,13.91729834,236,13.46468985,13.46468985,13.46468985,13.46468985,13.46468985,13.46468985,295,12.73693611,12.73693611,12.73693611,12.73693611,12.73693611,12.73693611,354,12.54478964,12.54478964,12.54478964,12.54478964,12.54478964,12.54478964,413,12.27473052,12.27473052,12.27473052,12.27473052,12.27473052,12.27473052,472,12.18370462,12.18370462,12.18370462,12.18370462,12.18370462,12.18370462,531,11.75162398,11.75162398,11.75162398,11.75162398,11.75162398,11.75162398,590,11.36937242,11.36937242,11.36937242,11.36937242,11.36937242,11.36937242,649,11.60312781,11.60312781,11.60312781,11.60312781,11.60312781,11.60312781,708,10.21720929,10.21720929,10.21720929,10.21720929,10.21720929,10.21720929,767,17.56856864,17.56856864,17.56856864,17.56856864,17.56856864,17.56856864,826,9.750103296,9.750103296,9.750103296,9.750103296,9.750103296,9.750103296,885,9.782300187,9.782300187,9.782300187,9.782300187,9.782300187,9.782300187,944,9.447351695,9.447351695,9.447351695,9.447351695,9.447351695,9.447351695,1003,9.154591895,9.154591895,9.154591895,9.154591895,9.154591895,9.154591895,1062,8.612185188,8.612185188,8.612185188,8.612185188,8.612185188,8.612185188,1121,8.428581621,8.428581621,8.428581621,8.428581621,8.428581621,8.428581621
20,1,0,,0,0,18.35274049,18.35274049,18.35274049,18.35274049,18.35274049,18.35274049,57,18.35324931,18.35324931,18.35324931,18.35324931,18.35324931,18.35324931,114,18.07659948,18.07659948,18.07659948,18.07659948,18.07659948,18.07659948,171,17.53550737,17.53550737,17.53550737,17.53550737,17.53550737,17.53550737,228,16.36963978,16.36963978,16.36963978,16.36963978,16.36963978,16.36963978,285,15.98529057,15.98529057,15.98529057,15.98529057,15.98529057,15.98529057,342,14.97735172,14.97735172,14.97735172,14.97735172,14.97735172,14.97735172,399,18.9664182,18.9664182,18.9664182,18.9664182,18.9664182,18.9664182,456,14.0460071,14.0460071,14.0460071,14.0460071,14.0460071,14.0460071,513,26.12453958,26.12453958,26.12453958,26.12453958,26.12453958,26.12453958,570,16.88460325,16.88460325,16.88460325,16.88460325,16.88460325,16.88460325,627,13.63030496,13.63030496,13.63030496,13.63030496,13.63030496,13.63030496,684,13.49263633,13.49263633,13.49263633,13.49263633,13.49263633,13.49263633,741,14.64664555,14.64664555,14.64664555,14.64664555,14.64664555,14.64664555,798,13.09118234,13.09118234,13.09118234,13.09118234,13.09118234,13.09118234,855,15.40999848,15.40999848,15.40999848,15.40999848,15.40999848,15.40999848,912,33.31916117,33.31916117,33.31916117,33.31916117,33.31916117,33.31916117,969,12.39389545,12.39389545,12.39389545,12.39389545,12.39389545,12.39389545,1026,12.21095057,12.21095057,12.21095057,12.21095057,12.21095057,12.21095057,1083,11.99191043,11.99191043,11.99191043,11.99191043,11.99191043,11.99191043
21,1,0,,0,0,11.73971839,11.73971839,11.73971839,11.73971839,11.73971839,11.73971839,88,11.73973237,11.73973237,11.73973237,11.73973237,11.73973237,11.73973237,176,11.04081341,11.04081341,11.04081341,11.04081341,11.04081341,11.04081341,264,9.829240425,9.829240425,9.829240425,9.829240425,9.829240425,9.829240425,352,9.653934883,9.653934883,9.653934883,9.653934883,9.653934883,9.653934883,440,9.600771838,9.600771838,9.600771838,9.600771838,9.600771838,9.600771838,528,9.146599222,9.146599222,9.146599222,9.146599222,9.146599222,9.146599222,616,9.096812798,9.096812798,9.096812798,9.096812798,9.096812798,9.096812798,704,32.81564797,32.81564797,32.81564797,32.81564797,32.81564797,32.81564797,792,9.728012858,9.728012858,9.728012858,9.728012858,9.728012858,9.728012858,880,8.490426037,8.490426037,8.490426037,8.490426037,8.490426037,8.490426037,968,8.288967957,8.288967957,8.288967957,8.288967957,8.288967957,8.288967957,1056,8.256014582,8.256014582,8.256014582,8.256014582,8.256014582,8.256014582,1144,8.120841678,8.120841678,8.120841678,8.120841678,8.120841678,8.120841678,1232,7.302153904,7.302153904,7.302153904,7.302153904,7.302153904,7.302153904,1320,32.4762523,32.4762523,32.4762523,32.4762523,32.4762523,32.4762523,1408,33.21655357,33.21655357,33.21655357,33.21655357,33.21655357,33.21655357,1496,32.60223114,32.60223114,32.60223114,32.60223114,32.60223114,32.60223114,1584,29.03635481,29.03635481,29.03635481,29.03635481,29.03635481,29.03635481,1672,32.91262182,32.91262182,32.91262182,32.91262182,32.91262182,32.91262182
22,1,0,,0,0,30.37048736,30.37048736,30.37048736,30.37048736,30.37048736,30.37048736,42,30.53382561,30.53382561,30.53382561,30.53382561,30.53382561,30.53382561,84,29.59993057,29.59993057,29.59993057,29.59993057,29.59993057,29.59993057,126,28.26218972,28.26218972,28.26218972,28.26218972,28.26218972,28.26218972,168,31.75795223,31.75795223,31.75795223,31.75795223,31.75795223,31.75795223,210,33.50055248,33.50055248,33.50055248,33.50055248,33.50055248,33.50055248,252,29.38811513,29.38811513,29.38811513,29.38811513,29.38811513,29.38811513,294,22.47058885,22.47058885,22.47058885,22.47058885,22.47058885,22.47058885,336,28.60882908,28.60882908,28.60882908,28.60882908,28.60882908,28.60882908,378,30.29923994,30.29923994,30.29923994,30.29923994,30.29923994,30.29923994,420,5.7613035,5.7613035,5.7613035,5.7613035,5.7613035,5.7613035,462,13.6220219,13.6220219,13.6220219,13.6220219,13.6220219,13.6220219,504,5.295671133,5.295671133,5.295671133,5.295671133,5.295671133,5.295671133,546,26.13765484,26.13765484,26.13765484,26.13765484,26.13765484,26.13765484,588,26.60168588,26.60168588,26.60168588,26.60168588,26.60168588,26.60168588,630,12.07854393,12.07854393,12.07854393,12.07854393,12.07854393,12.07854393,672,5.143901257,5.143901257,5.143901257,5.143901257,5.143901257,5.143901257,714,5.668554279,5.668554279,5.668554279,5.668554279,5.668554279,5.668554279,756,5.259843623,5.259843623,5.259843623,5.259843623,5.259843623,5.259843623,798,5.339355994,5.339355994,5.339355994,5.339355994,5.339355994,5.339355994
23,1,0,,0,0,16.0046484,16.0046484,16.0046484,16.0046484,16.0046484,16.0046484,68,15.88139795,15.88139795,15.88139795,15.88139795,15.88139795,15.88139795,136,4.302977629,4.302977629,4.302977629,4.302977629,4.302977629,4.302977629,204,4.227396882,4.227396882,4.227396882,4.227396882,4.227396882,4.227396882,272,4.497530372,4.497530372,4.497530372,4.497530372,4.497530372,4.497530372,340,4.266973598,4.266973598,4.266973598,4.266973598,4.266973598,4.266973598,408,4.402817294,4.402817294,4.402817294,4.402817294,4.402817294,4.402817294,476,4.418213001,4.418213001,4.418213001,4.418213001,4.418213001,4.418213001,544,4.511492546,4.511492546,4.511492546,4.511492546,4.511492546,4.511492546,612,4.608438447,4.608438447,4.608438447,4.608438447,4.608438447,4.608438447,680,4.475457811,4.475457811,4.475457811,4.475457811,4.475457811,4.475457811,748,4.495076073,4.495076073,4.495076073,4.495076073,4.495076073,4.495076073,816,33.93377359,33.93377359,33.93377359,33.93377359,33.93377359,33.93377359,884,4.559251076,4.559251076,4.559251076,4.559251076,4.559251076,4.559251076,952,19.0531307,19.0531307,19.0531307,19.0531307,19.0531307,19.0531307,1020,3.608930612,3.608930612,3.608930612,3.608930612,3.608930612,3.608930612,1088,3.490888447,3.490888447,3.490888447,3.490888447,3.490888447,3.490888447,1156,4.195770797,4.195770797,4.195770797,4.195770797,4.195770797,4.195770797,1224,4.148573027,4.148573027,4.148573027,4.148573027,4.148573027,4.148573027,1292,30.11042121,30.11042121,30.11042121,30.11042121,30.11042121,30.11042121
24,1,0,,0,0,5.14432881,5.14432881,5.14432881,5.14432881,5.14432881,5.14432881,20,6.862018613,6.862018613,6.862018613,6.862018613,6.862018613,6.862018613,40,3.737252554,3.737252554,3.737252554,3.737252554,3.737252554,3.737252554,60,2.900061025,2.900061025,2.900061025,2.900061025,2.900061025,2.900061025,80,2.276829977,2.276829977,2.276829977,2.276829977,2.276829977,2.276829977,100,3.312911271,3.312911271,3.312911271,3.312911271,3.312911271,3.312911271,120,3.521359253,3.521359253,3.521359253,3.521359253,3.521359253,3.521359253,140,2.704470565,2.704470565,2.704470565,2.704470565,2.704470565,2.704470565,160,3.851783194,3.851783194,3.851783194,3.851783194,3.851783194,3.851783194,180,3.720721915,3.720721915,3.720721915,3.720721915,3.720721915,3.720721915,200,3.126168145,3.126168145,3.126168145,3.126168145,3.126168145,3.126168145,220,19.35924866,19.35924866,19.35924866,19.35924866,19.35924866,19.35924866,240,2.999008442,2.999008442,2.999008442,2.999008442,2.999008442,2.999008442,260,3.175635742,3.175635742,3.175635742,3.175635742,3.175635742,3.175635742,280,3.601064885,3.601064885,3.601064885,3.601064885,3.601064885,3.601064885,300,2.316556788,2.316556788,2.316556788,2.316556788,2.316556788,2.316556788,320,3.666615797,3.666615797,3.666615797,3.666615797,3.666615797,3.666615797,340,2.504031866,2.504031866,2.504031866,2.504031866,2.504031866,2.504031866,360,3.668636833,3.668636833,3.668636833,3.668636833,3.668636833,3.668636833,380,3.200536834,3.200536834,3.200536834,3.200536834,3.200536834,3.200536834
25,1,0,,0,0,13.85961963,13.85961963,13.85961963,13.85961963,13.85961963,13.85961963,23,13.85371657,13.85371657,13.85371657,13.85371657,13.85371657,13.85371657,46,13.78258946,13.78258946,13.78258946,13.78258946,13.78258946,13.78258946,69,13.19125193,13.19125193,13.19125193,13.19125193,13.19125193,13.19125193,92,11.2948221,11.2948221,11.2948221,11.2948221,11.2948221,11.2948221,115,-22.85760338,327.7647059,10.37445378,51.08870099,327.7647059,11.37226349,138,32.85970387,32.85970387,32.85970387,32.85970387,32.85970387,32.85970387,161,9.589701596,9.589701596,9.589701596,9.589701596,9.589701596,9.589701596,184,9.892068952,9.892068952,9.892068952,9.892068952,9.892068952,9.892068952,207,9.439236156,9.439236156,9.439236156,9.439236156,9.439236156,9.439236156,230,0,0,0,0,0,0,253,14.09013275,14.09013275,14.09013275,14.09013275,14.09013275,14.09013275,276,7.266384434,7.266384434,7.266384434,7.266384434,7.266384434,7.266384434,299,6.969993694,6.969993694,6.969993694,6.969993694,6.969993694,6.969993694,322,6.616418116,6.616418116,6.616418116,6.616418116,6.616418116,6.616418116,345,31.35578204,31.35578204,31.35578204,31.35578204,31.35578204,31.35578204,368,32.06355268,32.06355268,32.06355268,32.06355268,32.06355268,32.06355268,391,29.22016371,29.22016371,29.22016371,29.22016371,29.22016371,29.22016371,414,32.906674,32.906674,32.906674,32.906674,32.906674,32.906674,437,5.416560293,5.416560293,5.416560293,5.416560293,5.416560293,5.416560293
26,1,0,,0,0,341.781747,347.9378151,-48.8,285.9692523,340.7855929,162.7808735,15,343.2880703,347.9378151,-48.8,274.8099782,340.9205509,160.7446207,30,4.515832275,4.515832275,4.515832275,4.515832275,4.515832275,4.515832275,45,4.682152901,4.682152901,4.682152901,4.682152901,4.682152901,4.682152901,60,4.39101298,4.39101298,4.39101298,4.39101298,4.39101298,4.39101298,75,4.411664179,4.411664179,4.411664179,4.411664179,4.411664179,4.411664179,90,4.459858609,4.459858609,4.459858609,4.459858609,4.459858609,4.459858609,105,4.388037655,4.388037655,4.388037655,4.388037655,4.388037655,4.388037655,120,4.278197874,4.278197874,4.278197874,4.278197874,4.278197874,4.278197874,135,4.509578468,4.509578468,4.509578468,4.509578468,4.509578468,4.509578468,150,4.351150271,4.351150271,4.351150271,4.351150271,4.351150271,4.351150271,165,4.288918136,4.288918136,4.288918136,4.288918136,4.288918136,4.288918136,180,4.124093785,4.124093785,4.124093785,4.124093785,4.124093785,4.124093785,195,4.134174936,4.134174936,4.134174936,4.134174936,4.134174936,4.134174936,210,4.344266105,4.344266105,4.344266105,4.344266105,4.344266105,4.344266105,225,3.541062555,3.541062555,3.541062555,3.541062555,3.541062555,3.541062555,240,3.60138338,3.60138338,3.60138338,3.60138338,3.60138338,3.60138338,255,3.122513678,3.122513678,3.122513678,3.122513678,3.122513678,3.122513678,270,2.628640837,2.628640837,2.628640837,2.628640837,2.628640837,2.628640837,285,2.694273202,2.694273202,2.694273202,2.694273202,2.694273202,2.694273202
